4540,Allarme polizia!,Richard L. Bare,81,"Crime, Music, Mystery"
4541,Smart Woman,Edward A. Blatt,93,"Drama, Romance"
4542,Smugglers' Cove,William Beaudine,66,"Comedy, Crime"
4543,La fossa dei serpenti,Anatole Litvak,108,"Drama, Mystery"
4544,Venere e il professore,Howard Hawks,113,"Comedy, Music, Musical"
4545,Il terrore corre sul filo,Anatole Litvak,89,"Drama, Film-Noir, Mystery"
4546,Un sudista del Nord,"Edward Sedgwick, S. Sylvan Simon",90,"Comedy, History, War"
4547,The Amazing Mr. X,Bernard Vorhaus,78,"Film-Noir, Horror, Thriller"
4548,Lo stato dell'unione,Frank Capra,124,"Comedy, Drama"
4549,Strange Gamble,George Archainbaud,61,"Adventure, Western"
4550,The Strawberry Roan,John English,79,Western
4551,La strada senza nome,William Keighley,91,"Crime, Drama, Film-Noir"
4552,Summer Holiday,Rouben Mamoulian,93,Musical
4553,Primavera di sole,Richard Thorpe,93,"Drama, Family, Musical"
4554,Superman,"Spencer Gordon Bennet, Thomas Carr",244,Sci-Fi
4555,Spade insanguinate,Joseph H. Lewis,80,Adventure
4556,La quercia dei giganti,George Marshall,109,"Drama, Romance, War"
4557,Tarzan e le sirene,Robert Florey,68,"Action, Adventure"
4558,Tenth Avenue Angel,Roy Rowland,74,Drama
4559,"Texas, Brooklyn & Heaven",William Castle,76,"Comedy, Romance"
4560,La signora in ermellino,"Ernst Lubitsch, Otto Preminger",89,"Comedy, Fantasy, Musical"
4561,Quel meraviglioso desiderio,Robert B. Sinclair,82,"Comedy, Romance"
4562,La donna del bandito,Nicholas Ray,95,"Crime, Film-Noir, Romance"
4563,Mamma non ti sposare,Fred M. Wilcox,115,"Musical, Romance"
4564,I tre moschettieri,George Sidney,125,"Action, Adventure, Drama"
4565,I giorni della vita,H.C. Potter,109,"Comedy, Drama"
4566,Oppio,Robert Stevenson,109,"Crime, Film-Noir, Thriller"
4567,Trapped by Boston Blackie,Seymour Friedman,67,"Crime, Drama, Mystery"
4568,Il tesoro della Sierra Madre,John Huston,126,"Adventure, Drama, Western"
4569,Trouble Makers,Reginald Le Borg,66,"Comedy, Crime, Drama"
4570,Speroni e calze di seta,"David Butler, Friz Freleng",86,"Animation, Comedy, Musical"
4571,Under California Stars,William Witney,70,"Action, Adventure, Music"
4572,Infedelmente tua,Preston Sturges,105,"Comedy, Music, Romance"
4573,L'isola sconosciuta,Jack Bernhard,75,"Adventure, Horror, Romance"
4574,Up in Central Park,William A. Seiter,84,"Comedy, Musical"
4575,Valeria l'amante che uccide,Jack Gage,100,"Drama, Film-Noir, Thriller"
4576,La strega rossa,Edward Ludwig,106,"Action, Adventure, Romance"
4577,La grande minaccia,Gordon Douglas,91,"Crime, Drama, Film-Noir"
4578,Le mura di Gerico,John M. Stahl,106,Drama
4579,When My Baby Smiles at Me,Walter Lang,98,Musical
4580,Gong fatale,Lewis Seiler,91,"Drama, Film-Noir, Sport"
4581,Smith il taciturno,Leslie Fenton,88,Western
4582,Who Killed Doc Robbin?,Bernard Carr,55,"Comedy, Family, Mystery"
4583,L'uomo proibito,Bretaigne Windust,104,"Drama, Romance"
4584,La castellana bianca,Peter Godfrey,109,"Drama, Mystery, Romance"
4585,Parole e musica,Norman Taurog,120,"Biography, Comedy, Musical"
4586,Cielo giallo,William A. Wellman,98,"Crime, Western"
4587,Devi essere felice,"H.C. Potter, Walter Lantz",100,"Comedy, Romance"
4588,You Were Meant for Me,Lloyd Bacon,92,"Drama, Musical"
4589,La tratta degli innocenti,Joseph M. Newman,79,"Crime, Drama, Film-Noir"
4590,Gianni e Pinotto e l'assassino misterioso,Charles Barton,84,"Comedy, Crime, Horror"
4591,Atto di violenza,Fred Zinnemann,82,"Drama, Film-Noir, Thriller"
4592,La costola di Adamo,George Cukor,101,"Comedy, Drama, Romance"
4593,Le avventure di Ichabod e Mr. Toad,"James Algar, Clyde Geronimi",68,"Animation, Comedy, Family"
4594,Africa strilla,Charles Barton,79,"Action, Adventure, Comedy"
4595,La sconfitta di Satana,John Farrow,93,"Drama, Fantasy, Film-Noir"
4596,Alimony,Alfred Zeisler,70,"Crime, Drama, Music"
4597,Tutti gli uomini del re,Robert Rossen,110,"Drama, Film-Noir"
4598,Always Leave Them Laughing,Roy Del Ruth,116,"Comedy, Drama"
4599,L'imboscata,Sam Wood,90,Western
4600,E col bambino fanno tre,Henry Levin,84,"Comedy, Romance"
4601,Angels in Disguise,Jean Yarbrough,63,"Crime, Comedy, Drama"
4602,Fate il vostro gioco,Mervyn LeRoy,112,"Drama, War"
4603,I gangster del fuoco,William Berke,63,"Action, Crime, Drama"
4604,Bagdad,Charles Lamont,82,"Action, Adventure, Fantasy"
4605,I barkleys di Broadway,Charles Walters,109,"Comedy, Musical"
4606,Batman and Robin,Spencer Gordon Bennet,263,"Action, Adventure, Crime"
4607,Bastogne,William A. Wellman,118,"Action, Drama, History"
4608,L'indiavolata pistolera,Preston Sturges,77,"Comedy, Western"
4609,Peccato,King Vidor,97,"Drama, Film-Noir, Romance"
4610,La montagna rossa,Phil Karlson,75,"Action, Adventure, Drama"
4611,Jack il bucaniere,Richard Thorpe,85,"Adventure, Western"
4612,The Big Sombrero,Frank McDonald,82,"Action, Adventure, Music"
4613,Il tesoro di Vera Cruz,Don Siegel,71,"Crime, Film-Noir, Romance"
4614,La pista di fuoco,Edward Ludwig,92,"Action, Drama, Romance"
4615,La legge del silenzio,Richard Thorpe,92,"Crime, Film-Noir, Thriller"
4616,Cagliostro,"Gregory Ratoff, Orson Welles",105,"Drama, Mystery, Romance"
4617,Blonde Ice,Jack Bernhard,73,"Crime, Drama, Film-Noir"
4618,Blondie Hits the Jackpot,Edward Bernds,66,Comedy
4619,Blondie's Big Deal,Edward Bernds,66,Comedy
4620,Bomba on Panther Island,Ford Beebe,70,Adventure
4621,Il figlio della giungla,Ford Beebe,70,Adventure
4622,Mercanti di uomini,Anthony Mann,94,"Crime, Drama, Film-Noir"
4623,Boston Blackie's Chinese Venture,Seymour Friedman,59,"Crime, Drama, Mystery"
4624,Corruzione,"Robert Z. Leonard, Vincente Minnelli",98,"Crime, Drama, Film-Noir"
4625,La maschera dei Borgia,Mitchell Leisen,92,"Adventure, Drama, History"
4626,Il grande agguato,Joseph Kane,90,Western
4627,La stirpe di Caino,Joseph Lerner,75,"Crime, Drama, Film-Noir"
4628,Occhio per occhio,George Sherman,86,Western
4629,Amore selvaggio,Edwin L. Marin,95,"Adventure, History, Romance"
4630,Il ritorno di Lassie,Richard Thorpe,76,"Drama, Family"
4631,Il grande campione,Mark Robson,99,"Drama, Film-Noir, Sport"
4632,Ultimatum a Chicago,Lewis Allen,86,"Crime, Drama, Film-Noir"
4633,Chinatown at Midnight,Seymour Friedman,67,"Action, Crime, Drama"
4634,Malerba,Maxwell Shane,91,"Crime, Drama, Film-Noir"
4635,Bersaglio umano,Richard Fleischer,63,"Drama, Film-Noir"
4636,Gli ultimi giorni di uno scapolo,"Robert Montgomery, Michael Gordon",92,Comedy
4637,Le due suore,Henry Koster,94,"Comedy, Drama"
4638,Alto tradimento,Victor Saville,87,"Crime, Drama, Thriller"
4639,Cover Up,Alfred E. Green,83,"Film-Noir, Mystery"
4640,The Cowboy and the Indians,John English,68,Western
4641,The Crime Doctor's Diary,Seymour Friedman,61,"Crime, Drama"
4642,Incrocio pericoloso,Robert Florey,90,"Crime, Drama, Film-Noir"
4643,Ho incontrato l'amore,Irving Reis,92,"Comedy, Musical, Romance"
4644,A Dangerous Profession,Ted Tetzlaff,79,"Crime, Drama, Film-Noir"
4645,Abbasso mio marito,Richard Haydn,88,Comedy
4646,Il dottore e la ragazza,Curtis Bernhardt,98,"Drama, Romance"
4647,Solo contro il mondo,Gordon Douglas,90,Western
4648,Naviganti coraggiosi,Henry Hathaway,120,"Action, Adventure, Drama"
4649,I marciapiedi di New York,Mervyn LeRoy,108,"Drama, Romance"
4650,Il gigante di New York,Jacques Tourneur,77,"Drama, Sport"
4651,"Edoardo, mio figlio",George Cukor,112,"Drama, Romance"
4652,El Paso,Lewis R. Foster,103,Western
4653,Se mia moglie lo sapesse,Edmund Goulding,98,"Comedy, Music, Romance"
4654,Il ventaglio,Otto Preminger,89,"Comedy, Romance"
4655,The Far Frontier,William Witney,67,Western
4656,Father Was a Fullback,John M. Stahl,84,"Comedy, Sport"
4657,"Federal Agents vs. Underworld, Inc.",Fred C. Brannon,167,"Crime, Drama"
4658,Fighting Fools,Reginald Le Borg,69,"Drama, Comedy"
4659,Il ritorno del kentuckiano,George Waggner,100,"Adventure, Romance, War"
4660,L'inafferrabile,Edwin L. Marin,94,"Adventure, Romance, Western"
4661,Soldato di ventura,Arthur Pierson,94,"Action, Adventure, Romance"
4662,Il romanzo di Telma Jordon,Robert Siodmak,100,"Crime, Drama, Film-Noir"
4663,Viale Flamingo,Michael Curtiz,94,"Drama, Film-Noir, Romance"
4664,L'amante del gangster,Richard L. Bare,86,"Crime, Drama, Film-Noir"
4665,Follow Me Quietly,Richard Fleischer,60,"Crime, Drama, Film-Noir"
4666,La fonte meravigliosa,King Vidor,114,"Drama, Romance"
4667,Francis il mulo parlante,Arthur Lubin,91,"Comedy, Drama, Family"
4668,La bella preda,Frederick De Cordova,84,"Action, Adventure, Comedy"
4669,Il doppio segno di Zorro,Fred C. Brannon,167,"Action, Adventure, Crime"
4670,La foglia di Eva,Peter Godfrey,78,"Comedy, Romance"
4671,The Golden Stallion,William Witney,67,"Action, Adventure, Music"
4672,The Great Dan Patch,Joseph M. Newman,94,"Adventure, Biography, Drama"
4673,Il grande Gatsby,Elliott Nugent,91,Drama
4674,Il grande amante,Alexander Hall,80,"Comedy, Musical, Romance"
4675,Il grande peccatore,Robert Siodmak,110,Drama
4676,The Green Promise,William D. Russell,93,Drama
4677,Colpevole di tradimento,Felix E. Feist,86,"Biography, Drama, History"
4678,L'ereditiera,William Wyler,115,"Drama, Romance"
4679,Inferno di fuoco,R.G. Springsteen,90,"Action, Western"
4680,Hold That Baby!,Reginald Le Borg,64,"Drama, Comedy"
4681,Tu partirai con me,Don Hartman,87,"Comedy, Drama, Romance"
4682,Odio,Mark Robson,88,"Drama, War"
4683,Omicidio,Felix Jacoves,77,"Crime, Drama"
4684,The House Across the Street,Richard L. Bare,69,"Comedy, Crime, Drama"
4685,Amaro destino,Joseph L. Mankiewicz,101,"Crime, Drama, Film-Noir"
4686,Lo schiavo della violenza,Robert Stevenson,73,"Crime, Drama, Film-Noir"
4687,Ho ucciso Jess il bandito,Samuel Fuller,81,"Drama, History, Romance"
4688,Ho ritrovato la vita,Arthur Lubin,111,"Crime, Drama, Film-Noir"
4689,I fidanzati sconosciuti,Robert Z. Leonard,102,"Comedy, Musical, Romance"
4690,L'ispettore generale,Henry Koster,102,"Comedy, Musical, Romance"
4691,Nella polvere del profondo Sud,Clarence Brown,87,"Crime, Drama"
4692,Quando torna primavera,Lloyd Bacon,87,"Comedy, Sci-Fi, Sport"
4693,Jigsaw,Fletcher Markle,72,"Crime, Drama, Film-Noir"
4694,La sposa rubata,David Butler,96,Comedy
4695,I morti non parlano,Ted Tetzlaff,81,"Crime, Drama, Film-Noir"
4696,Cocaina,William Castle,76,"Crime, Drama, Film-Noir"
4697,The Judge Steps Out,Boris Ingster,91,"Comedy, Drama"
4698,The Judge,Elmer Clifton,69,"Crime, Drama, Film-Noir"
4699,King of the Rocket Men,Fred C. Brannon,167,"Action, Adventure, Crime"
4700,Un bacio per Corliss,Richard Wallace,88,Comedy
4701,A Kiss in the Dark,Delmer Daves,87,Comedy
4702,I bassifondi di San Francisco,Nicholas Ray,100,"Crime, Drama, Film-Noir"
4703,Orchidea bionda,Phil Karlson,61,"Musical, Romance"
4704,La roulette,Michael Gordon,99,"Drama, Film-Noir"
4705,The Lady Takes a Sailor,Michael Curtiz,99,"Comedy, Romance"
4706,Lettera a tre mogli,Joseph L. Mankiewicz,103,"Drama, Romance"
4707,The Life of Riley,Irving Brecher,90,"Comedy, Romance"
4708,Piccole donne,Mervyn LeRoy,122,"Drama, Family, Romance"
4709,The Lone Wolf and His Lady,John Hoffman,60,"Crime, Drama, Mystery"
4710,La vita a passo di danza,David Butler,106,"Biography, Drama, Musical"
4711,La tragedia di Harlem,Alfred L. Werker,99,Drama
4712,Una notte sui tetti,David Miller,85,"Comedy, Crime, Music"
4713,La sete dell'oro,"S. Sylvan Simon, George Marshall",90,"Adventure, Crime, Western"
4714,I milionari,Charles Lamont,76,Comedy
4715,Madame Bovary,Vincente Minnelli,114,"Drama, Romance"
4716,Malesia,Richard Thorpe,98,"Adventure, Drama, Film-Noir"
4717,L'uomo della torre Eiffel,"Burgess Meredith, Irving Allen",97,"Mystery, Thriller"
4718,La traccia del serpente,Lewis R. Foster,97,"Crime, Drama, Film-Noir"
4719,I lancieri del deserto,John Rawlins,78,Western
4720,Master Minds,Jean Yarbrough,64,"Horror, Comedy"
4721,Il re dell'Africa,Ernest B. Schoedsack,94,"Adventure, Drama, Fantasy"
4722,Segretaria tutto fare,Lloyd Bacon,87,Comedy
4723,L'adorabile intrusa,Lloyd Bacon,81,Comedy
4724,Il sig. Belvedere va in collegio,Elliott Nugent,83,Comedy
4725,Purificazione,"Gordon Douglas, Henry Levin",93,"Crime, Drama, Film-Noir"
4726,Le valli della solitudine,Louis King,99,Drama
4727,Musica per i tuoi sogni,"Michael Curtiz, Friz Freleng",101,"Animation, Comedy, Music"
4728,Questo mio folle cuore,Mark Robson,98,"Drama, Romance"
4729,La mia amica Irma,George Marshall,103,"Comedy, Musical, Romance"
4730,La figlia di Nettuno,Edward Buzzell,95,"Comedy, Musical, Romance"
4731,Non voglio perderti,Mitchell Leisen,98,"Drama, Film-Noir"
4732,Non abbandonarmi,"Elmer Clifton, Ida Lupino",91,Drama
4733,Omoo-Omoo the Shark God,Leon Leonard,58,"Adventure, Drama"
4734,Un giorno a New York,"Stanley Donen, Gene Kelly",98,"Comedy, Musical, Romance"
4735,Marocco,Robert Florey,92,"Action, Adventure"
4736,"Parole, Inc.",Alfred Zeisler,71,"Crime, Film-Noir, Thriller"
4737,Pinky la negra bianca,"Elia Kazan, John Ford",102,Drama
4738,I pirati di Capri,"Edgar G. Ulmer, Giuseppe Maria Scotese",94,"Adventure, Action, Drama"
4739,Il porto di New York,Laslo Benedek,82,"Crime, Drama, Film-Noir"
4740,Il principe delle volpi,Henry King,107,"Adventure, Drama, History"
4741,Figlio del delitto,George Sherman,82,Western
4742,Il Danubio rosso,George Sidney,119,"Drama, Romance, War"
4743,Luce rossa,Roy Del Ruth,83,"Crime, Drama, Film-Noir"
4744,La minaccia,R.G. Springsteen,81,"Drama, Film-Noir, Thriller"
4745,Minuzzolo,Lewis Milestone,89,"Drama, Family, Western"
4746,Ho sposato un demonio,John Farrow,84,"Comedy, Crime, Musical"
4747,Il regno del terrore,Anthony Mann,89,"History, Romance, Thriller"
4748,Riders in the Sky,John English,69,Western
4749,Riders of the Whistling Pines,John English,70,"Action, Adventure, Music"
4750,Rim of the Canyon,John English,70,"Action, Comedy, Music"
4751,Frecce avvelenate,Joseph Kane,90,"Action, Adventure, Western"
4752,La corda di sabbia,William Dieterle,104,"Adventure, Film-Noir"
4753,Rosanna (l'odio e l'amore),"Irving Reis, Nicholas Ray",89,"Drama, Romance"
4754,Donne di frontiera,Mark Robson,88,"Action, Adventure, Drama"
4755,Rustlers,Lesley Selander,61,Western
4756,Sansone e Dalila,Cecil B. DeMille,134,"Drama, History, Romance"
4757,"Iwo Jima, deserto di fuoco",Allan Dwan,100,"Action, Drama, Romance"
4758,La mano deforme,Roy Rowland,94,"Crime, Drama, Film-Noir"
4759,Il giardino segreto,Fred M. Wilcox,92,"Drama, Family"
4760,Stasera ho vinto anch'io,Robert Wise,73,"Crime, Film-Noir, Sport"
4761,Wild Weed,Sam Newfield,70,Drama
4762,I cavalieri del Nord Ovest,John Ford,104,Western
4763,Fiori nel fango,Douglas Sirk,79,"Crime, Drama, Film-Noir"
4764,The Sky Dragon,Lesley Selander,64,"Adventure, Comedy, Crime"
4765,Amanti crudeli,Douglas Sirk,81,"Comedy, Musical, Romance"
4766,Tanto caro al mio cuore,"Harold D. Schuster, Hamilton Luske",79,"Animation, Drama, Family"
4767,Il canto dell'India,Albert S. Rogell,77,"Adventure, Fantasy, Romance"
4768,Come divenni padre,Sidney Lanfield,88,"Comedy, Drama"
4769,Il ranch delle tre campane,Ray Enright,88,Western
4770,Stagecoach Kid,Lew Landers,60,"Action, Comedy, Drama"
4771,Duello infernale,Lesley Selander,76,Western
4772,Il mongolo ribelle,Sam Newfield,87,"Action, Adventure, Drama"
4773,La prigioniera n 27,Crane Wilbur,82,"Crime, Drama, Film-Noir"
4774,The Story of Seabiscuit,David Butler,98,"Drama, Family, Romance"
4775,Strange Bargain,Will Price,68,"Crime, Drama, Film-Noir"
4776,Il ritorno del campione,Sam Wood,106,"Biography, Drama, Romance"
4777,I cavalieri dell'onore,Leslie Fenton,93,Western
4778,Stromboli (Terra di Dio),Roberto Rossellini,107,Drama
4779,Susanna Pass,William Witney,67,Western
4780,Spada nel deserto,George Sherman,101,"Action, Drama, History"
4781,Facciamo il tifo insieme,Busby Berkeley,93,"Comedy, Musical, Romance"
4782,Passo falso,Chester Erskine,94,"Crime, Drama, Film-Noir"
4783,Tarzan e la fontana magica,Lee Sholem,73,"Action, Adventure, Fantasy"
4784,Aquile del mare,Delmer Daves,116,"Drama, War"
4785,Tensione,John Berry,95,"Crime, Drama, Film-Noir"
4786,La saga dei Forsyte,Compton Bennett,113,"Drama, Romance"
4787,Il bacio di mezzanotte,Norman Taurog,96,"Musical, Romance"
4788,I corsari della strada,Jules Dassin,94,"Drama, Film-Noir, Thriller"
4789,Braccati dai G-Men,Felix E. Feist,66,"Crime, Drama, Film-Noir"
4790,Tokio Joe,Stuart Heisler,88,"Crime, Drama, Film-Noir"
4791,La pietra dello scandalo,David Miller,100,"Comedy, Romance"
4792,Trapped,Richard Fleischer,78,"Crime, Drama, Film-Noir"
4793,Complotto a San Francisco,William Berke,76,"Crime, Drama, Film-Noir"
4794,Tulsa,Stuart Heisler,90,"Action, Drama, Romance"
4795,Cielo di fuoco,Henry King,132,"Drama, War"
4796,La sua donna,Jean Negulesco,86,"Drama, Sport, Thriller"
4797,Mani lorde,Joseph H. Lewis,85,"Crime, Drama, Film-Noir"
4798,"Chicago, bolgia infernale",William Castle,71,"Crime, Drama, Film-Noir"
4799,Le colline camminano,John Sturges,78,"Adventure, Thriller, Western"
4800,Il segreto di una donna,Otto Preminger,98,"Crime, Drama, Film-Noir"
4801,La furia umana,Raoul Walsh,114,"Action, Crime, Drama"
4802,La finestra socchiusa,Ted Tetzlaff,73,"Drama, Film-Noir, Thriller"
4803,Without Honor,Irving Pichel,69,Drama
4804,Donna in fuga,Michael Gordon,92,"Crime, Drama, Film-Noir"
4805,Hai sempre mentito,Nicholas Ray,84,"Drama, Film-Noir, Mystery"
4806,Sono tua,Walter Lang,94,"Comedy, Musical"
4807,I fratelli di Jess il bandito,Edwin L. Marin,78,Western
4808,Mondo equivoco,Joseph M. Newman,102,"Action, Crime, Drama"
4809,Gianni e Pinotto nella legione straniera,Charles Lamont,80,"Adventure, Comedy"
4810,The Admiral Was a Lady,Albert S. Rogell,87,"Comedy, Romance"
4811,Alice in Wonderland,Dallas Bower,76,"Animation, Action, Family"
4812,Eva contro Eva,Joseph L. Mankiewicz,138,Drama
4813,I guerriglieri delle Filippine,Fritz Lang,105,"Drama, War"
4814,Anna prendi il fucile,"George Sidney, Busby Berkeley",107,"Biography, Comedy, Musical"
4815,Sterminate la gang!,Richard Fleischer,67,"Action, Adventure, Crime"
4816,Giungla d'asfalto,John Huston,112,"Crime, Drama, Film-Noir"
4817,Il sergente di legno,Hal Walker,93,"Comedy, Musical, War"
4818,Atom Man vs. Superman,Spencer Gordon Bennet,252,Sci-Fi
4819,Fuoco alle spalle,Vincent Sherman,91,"Crime, Film-Noir, Mystery"
4820,Il barone dell'Arizona,Samuel Fuller,97,"Biography, Crime, Drama"
4821,Schiavi della paura,Peter Godfrey,77,"Romance, Western"
4822,Bells of Coronado,William Witney,67,"Thriller, Western"
4823,Tra mezzanotte e l'alba,Gordon Douglas,89,"Crime, Drama, Film-Noir"
4824,Beware of Blondie,Edward Bernds,64,Comedy
4825,La sbornia di David,Norman Krasna,82,Comedy
4826,La banda dei tre stati,Andrew L. Stone,83,"Crime, Drama, Film-Noir"
4827,La rosa nera,Henry Hathaway,120,"Adventure, History, Romance"
4828,Blonde Dynamite,William Beaudine,66,"Comedy, Crime"
4829,Blondie's Hero,Edward Bernds,67,Comedy
4830,Blues Busters,William Beaudine,67,"Action, Adventure, Comedy"
4831,Bomba and the Hidden City,Ford Beebe,71,"Action, Adventure, Drama"
4832,Guerra di sessi,William A. Seiter,88,"Crime, Drama, Film-Noir"
4833,La seduttrice,Nicholas Ray,94,"Drama, Film-Noir"
4834,Nata ieri,George Cukor,103,"Comedy, Drama, Romance"
4835,Golfo del Messico,Michael Curtiz,97,"Crime, Drama, Film-Noir"
4836,Normandia,Lewis Seiler,91,"Drama, War"
4837,Le foglie d'oro,Michael Curtiz,110,"Drama, Romance"
4838,La corsara,Frederick De Cordova,77,"Action, Adventure, Comedy"
4839,Bunco Squad,Herbert I. Leeds,67,"Crime, Drama, Mystery"
4840,Prima colpa,John Cromwell,96,"Crime, Drama, Film-Noir"
4841,La spia del lago,Mitchell Leisen,82,"Crime, Drama, Thriller"
4842,La laguna della morte,William Berke,73,"Action, Adventure, Drama"
4843,All'alba giunse la donna,John Sturges,91,"Crime, Drama, Western"
4844,Il ponte dei senza paura,Edwin L. Marin,81,Western
4845,Assalto al cielo,Stuart Heisler,94,"Action, Adventure, Drama"
4846,Botta senza risposta,Richard Whorf,99,"Comedy, Romance"
4847,Cenerentola,"Clyde Geronimi, Wilfred Jackson",74,"Animation, Family, Fantasy"
4848,Colt .45,Edwin L. Marin,74,Western
4849,Pelle di bronzo,George Sherman,76,"Adventure, Romance, Western"
4850,N.N. vigilata speciale,John Cromwell,82,Drama
4851,Condannato!,Henry Levin,91,"Action, Crime, Drama"
